paddy_id,mesh_rakusui,mesh_paddy,dist,orifice,drn_id,total_distance
1394,69514,70563,160.4184409517351,1.0,142222.0,834.8528137423857
1395,74053,67189,245.00171423260218,1.0,72896.0,0.0
1396,69514,67814,47.51078789709056,1.0,142222.0,834.8528137423857
1397,66277,65406,214.33904378977567,1.0,35135.0,1410.3260484392808
1398,69401,69402,10.701460175457157,1.0,35135.0,1440.0
1399,67967,67967,0.0,1.0,35135.0,1650.0
1400,68456,68456,0.0,1.0,74496.0,1004.5584412271571
1401,70801,66625,319.9158077738201,1.0,35718.0,1932.792206135784
1402,70801,65494,305.4778382043403,1.0,35718.0,1932.792206135784
1403,66413,66411,21.321225898993575,1.0,35135.0,2532.895254789322
1404,65615,65611,7.552810220489341,1.0,35718.0,1630.6601717798208
1405,65604,65604,0.0,1.0,35718.0,1520.9545442950493
1406,65613,65613,0.0,1.0,35718.0,1673.0865786510135
1407,65615,65615,0.0,1.0,35718.0,1630.6601717798208
1408,65636,65636,0.0,1.0,35718.0,1673.0865786510135
1409,68400,68402,13.724928017120169,1.0,35718.0,1830.3657992645917
1410,65732,65732,0.0,1.0,35135.0,1470.3260484392808
1411,72896,67238,198.3421392322848,1.0,72896.0,0.0
1412,142222,65812,197.02168352691592,1.0,142222.0,0.0
1413,69045,65828,92.0111685082246,1.0,74496.0,1106.98484809835
1414,72896,67209,191.79038308882852,1.0,72896.0,0.0
1415,68476,68476,0.0,1.0,74496.0,1046.98484809835
1416,69044,67727,43.523174233579006,1.0,74496.0,1106.98484809835
1417,65943,65943,0.0,1.0,74496.0,974.5584412271571
1418,43953,66028,28.34373976748589,1.0,74496.0,162.42640687119285
1419,61677,66074,112.50930387370622,1.0,6750.0,1781.5432893255065
1420,142222,66131,80.15677441068833,1.0,142222.0,0.0
1421,72896,67245,201.91819331220438,1.0,72896.0,0.0
1422,142222,66094,48.61232525218922,1.0,142222.0,0.0
1423,142222,66095,56.37660350241527,1.0,142222.0,0.0
1424,61677,66119,125.14776967608032,1.0,6750.0,1781.5432893255065
